brand,model,prod_year,mileage,engine_capacity,fuel_type,power,gearbox,body_type,doors,seats,color,condition,price
Audi,A6,2021,35 000 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Kombi,4.0,5.0,Czarny,Używane,139 900        PLN
Audi,A7,2016,112 000 km,2 967 cm3,Diesel,326 KM,Automatyczna,Sedan,4.0,5.0,Czarny,Używane,206 910        PLN
Audi,A3,2003,305 200 km,1 896 cm3,Diesel,105 KM,Manualna,Kompakt,3.0,5.0,Srebrny,Używane,10 500        PLN
Audi,A4,2011,186 317 km,1 968 cm3,Diesel,136 KM,Manualna,Sedan,4.0,5.0,Czarny,Używane,39 500        PLN
Audi,A3,2016,111 856 km,1 798 cm3,Benzyna,180 KM,Automatyczna,Kompakt,4.0,5.0,Biały,Używane,69 500        PLN
Audi,A3,2009,173 100 km,1 598 cm3,Diesel,105 KM,Manualna,Kompakt,5.0,5.0,Czarny,Używane,30 999        PLN
Audi,Q3,2015,41 750 km,1 395 cm3,Benzyna,150 KM,Automatyczna,SUV,5.0,5.0,Niebieski,Używane,99 000        PLN
Audi,A4,2015,266 121 km,1 968 cm3,Diesel,190 KM,Manualna,Kombi,5.0,5.0,Biały,Używane,55 999        PLN
Audi,Q5,2017,56 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,SUV,5.0,5.0,Biały,Używane,159 800        PLN
Audi,SQ5,2019,12 200 km,2 995 cm3,Benzyna,354 KM,Automatyczna,SUV,5.0,5.0,Niebieski,Używane,249 900        PLN
Audi,A3,2006,310 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kompakt,5.0,5.0,Czerwony,Używane,22 400        PLN
Audi,e-tron GT,2022,1 km,,Elektryczny,476 KM,Automatyczna,Sedan,4.0,5.0,Czarny,Nowe,491 000        PLN
Audi,SQ8,2022,5 000 km,3 996 cm3,Benzyna,507 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,589 900        PLN
Audi,A6,2010,240 000 km,2 967 cm3,Diesel,240 KM,Manualna,Kombi,5.0,5.0,Niebieski,Używane,38 900        PLN
Audi,A4,2009,182 000 km,1 798 cm3,Benzyna,120 KM,Manualna,Kombi,5.0,5.0,Granatowy,Używane,32 900        PLN
Audi,A5,2013,146 000 km,1 984 cm3,Benzyna,211 KM,Manualna,Coupe,5.0,5.0,Brązowy,Używane,75 900        PLN
Audi,Q5,2013,181 042 km,1 968 cm3,Diesel,170 KM,Automatyczna,SUV,5.0,5.0,Szary,Używane,79 900        PLN
Audi,A6,2019,74 000 km,1 968 cm3,Diesel,204 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,136 000        PLN
Audi,A6,2018,184 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,136 000        PLN
Audi,A6,2010,224 300 km,1 968 cm3,Diesel,170 KM,Manualna,Kombi,4.0,5.0,Czarny,Używane,41 900        PLN
Audi,A6,2015,176 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Sedan,4.0,5.0,Brązowy,Używane,88 560        PLN
Audi,A6,2019,85 000 km,1 968 cm3,Diesel,204 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,149 998        PLN
Audi,RS6,2013,135 000 km,3 993 cm3,Benzyna,560 KM,Automatyczna,Kombi,5.0,5.0,Biały,Używane,310 000        PLN
Audi,Q5,2021,17 000 km,1 968 cm3,Diesel,204 KM,Automatyczna,SUV,5.0,5.0,Szary,Używane,249 900        PLN
Audi,A4,2015,223 000 km,1 968 cm3,Diesel,177 KM,Manualna,Kombi,5.0,5.0,Biały,Używane,57 500        PLN
Audi,A5,2015,11 500 km,1 968 cm3,Diesel,190 KM,Manualna,Coupe,5.0,5.0,Biały,Używane,94 000        PLN
Audi,RS Q3,2020,51 000 km,2 480 cm3,Benzyna,400 KM,Automatyczna,SUV,5.0,5.0,Szary,Używane,327 700        PLN
Audi,A6 Allroad,2017,57 000 km,2 967 cm3,Diesel,272 KM,Automatyczna,Kombi,5.0,5.0,Szary,Używane,176 000        PLN
Audi,A4,2019,126 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Kombi,5.0,5.0,Biały,Używane,113 740        PLN
Audi,A6,2021,8 527 km,1 968 cm3,Diesel,204 KM,Automatyczna,Kombi,5.0,5.0,Niebieski,Używane,239 900        PLN
Audi,S5,2018,91 800 km,2 995 cm3,Benzyna,354 KM,Automatyczna,Sedan,5.0,5.0,Czarny,Używane,177 500        PLN
Audi,TT,2022,7 km,1 984 cm3,Benzyna,245 KM,Automatyczna,Coupe,2.0,4.0,Biały,Nowe,229 920        PLN
Audi,A4,2009,219 400 km,1 968 cm3,Diesel,136 KM,Manualna,Kombi,5.0,5.0,Srebrny,Używane,31 488        PLN
Audi,A3,2016,51 000 km,1 197 cm3,Benzyna,110 KM,Manualna,Kompakt,3.0,5.0,Niebieski,Używane,49 900        PLN
Audi,A3,2015,201 000 km,1 395 cm3,Hybryda,150 KM,Automatyczna,Kompakt,5.0,5.0,Czerwony,Używane,70 000        PLN
Audi,A3,2017,148 037 km,1 395 cm3,Benzyna,150 KM,Manualna,Kompakt,5.0,5.0,Czarny,Używane,74 500        PLN
Audi,A6,2005,298 000 km,3 123 cm3,Benzyna,255 KM,Automatyczna,Kombi,5.0,5.0,Srebrny,Używane,29 900        PLN
Audi,A6,2013,337 500 km,1 968 cm3,Diesel,177 KM,Manualna,Sedan,4.0,5.0,Czarny,Używane,50 000        PLN
Audi,e-tron GT,2021,8 741 km,,Elektryczny,598 KM,Automatyczna,Coupe,4.0,5.0,Szary,Używane,550 000        PLN
Audi,A3,2007,219 610 km,1 984 cm3,Benzyna,200 KM,Manualna,Kompakt,3.0,5.0,Szary,Używane,31 900        PLN
Audi,A6,2013,225 000 km,2 967 cm3,Diesel,245 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,90 000        PLN
Audi,RS Q8,2021,37 500 km,3 996 cm3,Benzyna,600 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,699 900        PLN
Audi,RS Q8,2021,37 500 km,3 996 cm3,Benzyna,600 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,699 900        PLN
Audi,A6,2023,5 km,1 968 cm3,Diesel,204 KM,Automatyczna,Sedan,5.0,5.0,Szary,Nowe,264 936        PLN
Audi,Q5,2012,220 000 km,2 967 cm3,Diesel,240 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,79 999        PLN
Audi,A5,2019,53 300 km,1 984 cm3,Benzyna,190 KM,Automatyczna,Coupe,5.0,5.0,Biały,Używane,155 900        PLN
Audi,A4,2011,268 000 km,1 968 cm3,Diesel,143 KM,Automatyczna,Kombi,5.0,5.0,Szary,Używane,37 000        PLN
Audi,A6,1998,369 700 km,1 900 cm3,Diesel,110 KM,Manualna,Kombi,5.0,5.0,Granatowy,Używane,6 900        PLN
Audi,A8,2014,149 500 km,4 134 cm3,Diesel,385 KM,Automatyczna,Sedan,4.0,5.0,Czarny,Używane,154 800        PLN
Audi,Q5,2015,165 412 km,2 995 cm3,Benzyna,272 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,89 990        PLN
BMW,X4,2023,1 km,1 998 cm3,Benzyna,184 KM,Automatyczna,SUV,5.0,5.0,Czarny,Nowe,240 700        PLN
BMW,Seria 5,2022,6 km,1 995 cm3,Diesel,190 KM,Automatyczna,Sedan,5.0,5.0,Czarny,Nowe,326 800        PLN
BMW,Seria 1,2023,1 km,1 499 cm3,Benzyna,136 KM,Automatyczna,Kompakt,5.0,5.0,Biały,Nowe,136 136        PLN
BMW,Seria 5,2022,1 km,2 993 cm3,Diesel,340 KM,Automatyczna,Sedan,4.0,5.0,Niebieski,Nowe,390 100        PLN
BMW,Seria 3,2001,425 000 km,2 926 cm3,Diesel,184 KM,Automatyczna,Sedan,5.0,5.0,Szary,Używane,10 000        PLN
BMW,Seria 1,2016,133 500 km,1 995 cm3,Diesel,190 KM,Automatyczna,Kompakt,5.0,,Szary,Używane,69 500        PLN
BMW,X5,2005,300 000 km,2 993 cm3,Diesel,218 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,31 800        PLN
BMW,X5,2004,296 000 km,2 993 cm3,Diesel,218 KM,Automatyczna,SUV,5.0,5.0,Brązowy,Używane,27 900        PLN
BMW,Seria 6,1982,209 720 km,3 438 cm3,Benzyna,218 KM,Manualna,Coupe,2.0,4.0,Szary,Używane,44 500        PLN
BMW,Seria 5,2015,229 300 km,1 995 cm3,Diesel,190 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,66 900        PLN
BMW,X4,2023,1 km,1 998 cm3,Benzyna,184 KM,Automatyczna,SUV,5.0,5.0,Inny kolor,Nowe,257 500        PLN
BMW,Seria 3,2006,280 000 km,1 995 cm3,Benzyna,129 KM,Manualna,Kombi,5.0,5.0,Srebrny,Używane,15 800        PLN
BMW,X6,2023,1 km,2 993 cm3,Diesel,286 KM,Automatyczna,SUV,5.0,5.0,Biały,Nowe,385 900        PLN
BMW,M6,2005,65 123 km,4 999 cm3,Benzyna,507 KM,Automatyczna,Coupe,2.0,4.0,Czarny,Używane,130 000        PLN
BMW,Seria 1,2006,249 000 km,1 995 cm3,Benzyna,150 KM,Manualna,Kompakt,5.0,5.0,Szary,Używane,24 000        PLN
BMW,i3,2017,62 500 km,,Elektryczny,170 KM,Automatyczna,Auta miejskie,5.0,4.0,Czarny,Używane,112 000        PLN
BMW,Seria 3,2017,198 300 km,1 995 cm3,Diesel,150 KM,Automatyczna,Kombi,5.0,5.0,Bordowy,Używane,69 900        PLN
BMW,Seria 7,2010,317 000 km,2 993 cm3,Diesel,306 KM,Automatyczna,Sedan,4.0,5.0,Biały,Używane,60 000        PLN
BMW,X3,2018,159 000 km,1 995 cm3,Diesel,190 KM,Automatyczna,SUV,5.0,5.0,Biały,Używane,145 500        PLN
BMW,X5,2015,183 000 km,1 995 cm3,Diesel,218 KM,Automatyczna,SUV,5.0,5.0,Inny kolor,Używane,117 900        PLN
BMW,X3,2022,12 243 km,1 995 cm3,Diesel,190 KM,Automatyczna,SUV,,5.0,Biały,Używane,259 900        PLN
BMW,Seria 1,2006,239 000 km,1 596 cm3,Benzyna,116 KM,Manualna,Kompakt,5.0,5.0,Inny kolor,Używane,17 900        PLN
BMW,Seria 6,1978,47 723 km,3 210 cm3,Benzyna,200 KM,Automatyczna,Coupe,2.0,4.0,Niebieski,Używane,34 000        PLN
BMW,Seria 5,2011,164 000 km,1 995 cm3,Diesel,184 KM,Manualna,Sedan,5.0,5.0,Szary,Używane,66 000        PLN
BMW,X1,2011,218 200 km,1 995 cm3,Diesel,143 KM,Manualna,SUV,5.0,5.0,Czarny,Używane,34 700        PLN
BMW,Seria 5,2020,63 978 km,1 995 cm3,Diesel,190 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,158 900        PLN
BMW,Seria 3,2008,324 000 km,1 995 cm3,Diesel,143 KM,Manualna,Sedan,4.0,,Czarny,Używane,20 000        PLN
BMW,Seria 7,2007,175 000 km,2 993 cm3,Diesel,231 KM,Automatyczna,Sedan,4.0,5.0,Czarny,Używane,39 900        PLN
BMW,X5,2013,91 000 km,2 993 cm3,Diesel,258 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,125 000        PLN
BMW,X5,2019,149 950 km,1 995 cm3,Diesel,231 KM,Automatyczna,SUV,5.0,5.0,Niebieski,Używane,249 900        PLN
BMW,X5,2022,15 km,2 993 cm3,Diesel,286 KM,Automatyczna,SUV,5.0,5.0,Biały,Nowe,561 900        PLN
BMW,X7,2020,100 000 km,2 993 cm3,Diesel,265 KM,Automatyczna,SUV,5.0,7.0,Biały,Używane,339 000        PLN
BMW,X4,2023,1 km,1 998 cm3,Benzyna,184 KM,Automatyczna,SUV,5.0,5.0,Czarny,Nowe,240 700        PLN
BMW,Seria 5,2022,6 km,1 995 cm3,Diesel,190 KM,Automatyczna,Sedan,5.0,5.0,Czarny,Nowe,326 800        PLN
BMW,Seria 1,2023,1 km,1 499 cm3,Benzyna,136 KM,Automatyczna,Kompakt,5.0,5.0,Biały,Nowe,136 136        PLN
BMW,Seria 5,2022,1 km,2 993 cm3,Diesel,340 KM,Automatyczna,Sedan,4.0,5.0,Niebieski,Nowe,390 100        PLN
BMW,Seria 3,2001,425 000 km,2 926 cm3,Diesel,184 KM,Automatyczna,Sedan,5.0,5.0,Szary,Używane,10 000        PLN
BMW,Seria 1,2016,133 500 km,1 995 cm3,Diesel,190 KM,Automatyczna,Kompakt,5.0,,Szary,Używane,69 500        PLN
BMW,X5,2005,300 000 km,2 993 cm3,Diesel,218 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,31 800        PLN
BMW,X5,2004,296 000 km,2 993 cm3,Diesel,218 KM,Automatyczna,SUV,5.0,5.0,Brązowy,Używane,27 900        PLN
BMW,Seria 6,1982,209 720 km,3 438 cm3,Benzyna,218 KM,Manualna,Coupe,2.0,4.0,Szary,Używane,44 500        PLN
BMW,Seria 5,2015,229 300 km,1 995 cm3,Diesel,190 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,66 900        PLN
BMW,X4,2023,1 km,1 998 cm3,Benzyna,184 KM,Automatyczna,SUV,5.0,5.0,Inny kolor,Nowe,257 500        PLN
BMW,Seria 3,2006,280 000 km,1 995 cm3,Benzyna,129 KM,Manualna,Kombi,5.0,5.0,Srebrny,Używane,15 800        PLN
BMW,X6,2023,1 km,2 993 cm3,Diesel,286 KM,Automatyczna,SUV,5.0,5.0,Biały,Nowe,385 900        PLN
BMW,M6,2005,65 123 km,4 999 cm3,Benzyna,507 KM,Automatyczna,Coupe,2.0,4.0,Czarny,Używane,130 000        PLN
BMW,Seria 1,2006,249 000 km,1 995 cm3,Benzyna,150 KM,Manualna,Kompakt,5.0,5.0,Szary,Używane,24 000        PLN
BMW,i3,2017,62 500 km,,Elektryczny,170 KM,Automatyczna,Auta miejskie,5.0,4.0,Czarny,Używane,112 000        PLN
BMW,Seria 3,2017,198 300 km,1 995 cm3,Diesel,150 KM,Automatyczna,Kombi,5.0,5.0,Bordowy,Używane,69 900        PLN
BMW,Seria 7,2010,317 000 km,2 993 cm3,Diesel,306 KM,Automatyczna,Sedan,4.0,5.0,Biały,Używane,60 000        PLN
BMW,X3,2018,159 000 km,1 995 cm3,Diesel,190 KM,Automatyczna,SUV,5.0,5.0,Biały,Używane,145 500        PLN
BMW,X5,2015,183 000 km,1 995 cm3,Diesel,218 KM,Automatyczna,SUV,5.0,5.0,Inny kolor,Używane,117 900        PLN
BMW,X3,2022,12 243 km,1 995 cm3,Diesel,190 KM,Automatyczna,SUV,,5.0,Biały,Używane,259 900        PLN
BMW,Seria 1,2006,239 000 km,1 596 cm3,Benzyna,116 KM,Manualna,Kompakt,5.0,5.0,Inny kolor,Używane,17 900        PLN
BMW,Seria 6,1978,47 723 km,3 210 cm3,Benzyna,200 KM,Automatyczna,Coupe,2.0,4.0,Niebieski,Używane,34 000        PLN
BMW,Seria 5,2011,164 000 km,1 995 cm3,Diesel,184 KM,Manualna,Sedan,5.0,5.0,Szary,Używane,66 000        PLN
BMW,X1,2011,218 200 km,1 995 cm3,Diesel,143 KM,Manualna,SUV,5.0,5.0,Czarny,Używane,34 700        PLN
BMW,Seria 5,2020,63 978 km,1 995 cm3,Diesel,190 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,158 900        PLN
BMW,Seria 3,2008,324 000 km,1 995 cm3,Diesel,143 KM,Manualna,Sedan,4.0,,Czarny,Używane,20 000        PLN
BMW,Seria 7,2007,175 000 km,2 993 cm3,Diesel,231 KM,Automatyczna,Sedan,4.0,5.0,Czarny,Używane,39 900        PLN
BMW,X5,2013,91 000 km,2 993 cm3,Diesel,258 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,125 000        PLN
BMW,X5,2019,149 950 km,1 995 cm3,Diesel,231 KM,Automatyczna,SUV,5.0,5.0,Niebieski,Używane,249 900        PLN
BMW,X5,2022,15 km,2 993 cm3,Diesel,286 KM,Automatyczna,SUV,5.0,5.0,Biały,Nowe,561 900        PLN
BMW,X7,2020,100 000 km,2 993 cm3,Diesel,265 KM,Automatyczna,SUV,5.0,7.0,Biały,Używane,339 000        PLN
BMW,Seria 5,2008,160 000 km,2 996 cm3,Benzyna,272 KM,Automatyczna,Sedan,4.0,5.0,Szary,Używane,39 900        PLN
BMW,Seria 3,2001,261 000 km,1 995 cm3,Benzyna+LPG,143 KM,Manualna,Sedan,4.0,5.0,Inny kolor,Używane,8 999        PLN
BMW,Seria 7,2019,60 000 km,2 998 cm3,Hybryda,285 KM,Automatyczna,Sedan,4.0,5.0,Granatowy,Używane,290 000        PLN
BMW,X1,2018,34 000 km,1 499 cm3,Benzyna,140 KM,Manualna,SUV,5.0,5.0,Czarny,Używane,104 900        PLN
BMW,X1,2015,238 000 km,1 995 cm3,Diesel,184 KM,Automatyczna,SUV,5.0,5.0,Szary,Używane,58 900        PLN
BMW,5GT,2015,135 000 km,2 979 cm3,Benzyna,306 KM,Automatyczna,Sedan,5.0,5.0,Czarny,Używane,99 000        PLN
BMW,X3,2020,57 900 km,1 998 cm3,Benzyna,252 KM,Automatyczna,SUV,5.0,5.0,Biały,Używane,145 900        PLN
BMW,Seria 3,2004,303 402 km,1 995 cm3,Benzyna,143 KM,Automatyczna,Kabriolet,2.0,4.0,Niebieski,Używane,17 500        PLN
BMW,Seria 3,2022,5 km,1 998 cm3,Benzyna,245 KM,Automatyczna,Sedan,5.0,5.0,Biały,Nowe,247 400        PLN
BMW,Seria 5,2021,31 788 km,4 395 cm3,Benzyna,530 KM,Automatyczna,Sedan,4.0,5.0,Inny kolor,Używane,419 999        PLN
BMW,Seria 3,2022,5 km,1 998 cm3,Hybryda,292 KM,Automatyczna,Kombi,5.0,5.0,Biały,Nowe,310 500        PLN
BMW,X3,2022,5 km,1 995 cm3,Diesel,190 KM,Automatyczna,SUV,5.0,5.0,Czarny,Nowe,288 100        PLN
BMW,X5,2022,5 km,2 993 cm3,Diesel,286 KM,Automatyczna,SUV,5.0,5.0,Czarny,Nowe,422 200        PLN
BMW,Seria 3,1997,208 500 km,2 494 cm3,Benzyna,170 KM,Automatyczna,Coupe,2.0,5.0,Zielony,Używane,13 000        EUR
BMW,X3,2022,5 km,2 993 cm3,Diesel,340 KM,Automatyczna,SUV,5.0,5.0,Szary,Nowe,422 600        PLN
BMW,Seria 2,2022,5 km,1 998 cm3,Benzyna,245 KM,Automatyczna,Coupe,2.0,4.0,Szary,Nowe,221 300        PLN
BMW,Seria 3,2022,5 km,1 998 cm3,Benzyna,156 KM,Automatyczna,Sedan,5.0,5.0,Szary,Nowe,233 200        PLN
BMW,Seria 3,2022,1 km,1 998 cm3,Benzyna,156 KM,Automatyczna,Sedan,4.0,5.0,Biały,Nowe,179 200        PLN
BMW,X3,2022,16 000 km,1 995 cm3,Diesel,190 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,249 900        PLN
BMW,i3,2019,30 015 km,,Elektryczny,184 KM,Automatyczna,Kompakt,5.0,4.0,Czarny,Używane,149 900        PLN
BMW,M2,2020,33 000 km,2 979 cm3,Benzyna,410 KM,Automatyczna,Coupe,2.0,4.0,Biały,Używane,269 900        PLN
BMW,X3,2017,96 000 km,1 998 cm3,Benzyna,252 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,123 200        PLN
BMW,Seria 2,2016,166 000 km,1 496 cm3,Diesel,116 KM,Automatyczna,Minivan,5.0,5.0,Granatowy,Używane,74 907        PLN
BMW,Seria 3,2022,5 km,1 995 cm3,Diesel,150 KM,Automatyczna,Sedan,5.0,5.0,Biały,Nowe,223 900        PLN
BMW,Seria 3,2018,154 000 km,1 995 cm3,Diesel,150 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,95 817        PLN
BMW,Seria 2,2017,145 000 km,1 995 cm3,Diesel,150 KM,Automatyczna,Minivan,5.0,7.0,Granatowy,Używane,93 357        PLN
BMW,Seria 3,2010,128 917 km,1 995 cm3,Benzyna,143 KM,Automatyczna,Sedan,4.0,5.0,Inny kolor,Używane,36 950        PLN
BMW,Seria 3,2005,243 000 km,1 995 cm3,Benzyna,150 KM,Manualna,Sedan,4.0,5.0,Czarny,Używane,23 900        PLN
BMW,X6,2015,159 000 km,2 993 cm3,Diesel,313 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,176 900        PLN
BMW,Seria 5,2010,278 321 km,2 993 cm3,Diesel,197 KM,Automatyczna,Kombi,5.0,5.0,Srebrny,Używane,16 999        PLN
BMW,X1,2017,93 000 km,1 995 cm3,Diesel,150 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,105 000        PLN
BMW,Seria 3,2009,257 000 km,1 995 cm3,Diesel,177 KM,Manualna,Sedan,2.0,4.0,Czarny,Używane,35 000        PLN
BMW,3GT,2018,84 900 km,1 998 cm3,Benzyna,184 KM,Automatyczna,Sedan,5.0,5.0,Czarny,Używane,99 800        PLN
BMW,Seria 5,2009,276 000 km,2 993 cm3,Diesel,235 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,38 900        PLN
BMW,Seria 5,2014,255 000 km,1 995 cm3,Diesel,150 KM,Automatyczna,Sedan,4.0,5.0,Czarny,Używane,55 999        PLN
BMW,Seria 3,2007,202 000 km,1 995 cm3,Benzyna,150 KM,Manualna,Kombi,5.0,5.0,Czarny,Używane,21 900        PLN
BMW,Seria 4,2023,5 km,2 998 cm3,Benzyna,374 KM,Automatyczna,Coupe,5.0,5.0,Szary,Nowe,397 900        PLN
BMW,Seria 3,2007,288 000 km,1 995 cm3,Diesel,163 KM,Manualna,Sedan,5.0,5.0,Srebrny,Używane,14 500        PLN
BMW,Seria 1,2005,374 000 km,1 995 cm3,Diesel,163 KM,Manualna,Kompakt,5.0,5.0,Czarny,Używane,17 900        PLN
BMW,Seria 7,2011,407 000 km,2 993 cm3,Diesel,245 KM,Automatyczna,Sedan,4.0,5.0,Czarny,Używane,60 000        PLN
BMW,Seria 3,2006,200 520 km,1 995 cm3,Benzyna,130 KM,Manualna,Kombi,5.0,,Szary,Używane,15 999        PLN
BMW,Seria 3,2016,105 000 km,1 998 cm3,Benzyna,252 KM,Automatyczna,Kombi,5.0,5.0,Szary,Używane,99 999        PLN
BMW,X2,2018,71 140 km,1 995 cm3,Diesel,190 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,156 000        PLN
BMW,M3,2023,5 km,2 993 cm3,Benzyna,510 KM,Automatyczna,Kombi,5.0,5.0,Szary,Nowe,641 200        PLN
BMW,X1,2012,245 000 km,1 995 cm3,Diesel,177 KM,Automatyczna,SUV,5.0,5.0,Niebieski,Używane,48 900        PLN
BMW,X3,2018,155 000 km,1 995 cm3,Diesel,190 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,185 000        PLN
BMW,Seria 5,2013,165 000 km,1 995 cm3,Diesel,218 KM,Automatyczna,Kombi,5.0,5.0,Szary,Używane,70 110        PLN
BMW,Seria 5,2022,1 km,1 998 cm3,Hybryda,184 KM,Automatyczna,Sedan,4.0,5.0,Czarny,Nowe,315 000        PLN
BMW,X3,2023,15 km,2 993 cm3,Diesel,340 KM,Automatyczna,SUV,5.0,5.0,Czarny,Nowe,424 400        PLN
BMW,Seria 5,2009,127 453 km,2 993 cm3,Diesel,197 KM,Automatyczna,Kompakt,4.0,5.0,Szary,Używane,45 900        PLN
BMW,Seria 2,2022,1 km,1 495 cm3,Diesel,116 KM,Automatyczna,Coupe,4.0,5.0,Niebieski,Nowe,170 516        PLN
BMW,Seria 5,2008,278 000 km,1 995 cm3,Diesel,177 KM,Automatyczna,Sedan,5.0,5.0,Czarny,Używane,27 600        PLN
BMW,Seria 5,2017,99 000 km,2 993 cm3,Diesel,320 KM,Automatyczna,Sedan,5.0,5.0,Czarny,Używane,195 000        PLN
BMW,Seria 5,2011,295 000 km,1 995 cm3,Diesel,183 KM,Automatyczna,Sedan,5.0,5.0,Złoty,Używane,42 500        PLN
BMW,X3,2015,116 000 km,1 997 cm3,Benzyna,245 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,69 900        PLN
BMW,Seria 5,2006,340 000 km,2 993 cm3,Diesel,231 KM,Automatyczna,Sedan,5.0,5.0,Granatowy,Używane,29 900        PLN
BMW,X3,2015,191 000 km,1 997 cm3,Benzyna,245 KM,Automatyczna,SUV,5.0,5.0,Biały,Używane,86 000        PLN
BMW,Seria 3,2006,193 000 km,1 995 cm3,Benzyna,150 KM,Manualna,Kombi,5.0,5.0,Srebrny,Używane,22 900        PLN
BMW,Seria 3,2015,154 500 km,1 995 cm3,Diesel,184 KM,Automatyczna,Kombi,5.0,5.0,Granatowy,Używane,67 500        PLN
BMW,Seria 6,2018,148 000 km,2 993 cm3,Diesel,313 KM,Automatyczna,Coupe,4.0,5.0,Szary,Używane,215 000        PLN
BMW,Seria 2,2018,159 000 km,1 995 cm3,Diesel,149 KM,Automatyczna,Minivan,5.0,5.0,Biały,Używane,69 900        PLN
BMW,3GT,2019,92 000 km,1 995 cm3,Diesel,150 KM,Automatyczna,Sedan,5.0,5.0,Czarny,Używane,109 000        PLN
BMW,i3,2019,34 821 km,,Elektryczny,170 KM,Automatyczna,Auta miejskie,5.0,4.0,Granatowy,Używane,124 999        PLN
BMW,Seria 2,2015,213 421 km,1 496 cm3,Diesel,116 KM,Manualna,Minivan,5.0,,Biały,Używane,44 500        PLN
BMW,Seria 1,2020,80 000 km,1 499 cm3,Benzyna,140 KM,Automatyczna,Kompakt,5.0,,Czerwony,Używane,116 000        PLN
BMW,Seria 3,2019,84 781 km,1 998 cm3,Benzyna,258 KM,Automatyczna,Sedan,4.0,5.0,Niebieski,Używane,175 000        PLN
BMW,Seria 1,2021,39 000 km,1 499 cm3,Benzyna,140 KM,Automatyczna,Kompakt,5.0,5.0,Szary,Używane,123 400        PLN
BMW,X4,2016,84 000 km,1 995 cm3,Diesel,190 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,127 000        PLN
BMW,X3,2016,99 700 km,1 995 cm3,Diesel,190 KM,Automatyczna,SUV,5.0,5.0,Biały,Używane,109 000        PLN
BMW,Seria 5,2001,447 156 km,2 926 cm3,Diesel,193 KM,Automatyczna,Kombi,5.0,5.0,Srebrny,Używane,12 900        PLN
BMW,Seria 3,2007,97 800 km,2 993 cm3,Diesel,285 KM,Automatyczna,Coupe,4.0,4.0,Błękitny,Używane,75 900        PLN
BMW,Seria 7,2009,320 000 km,2 993 cm3,Diesel,306 KM,Automatyczna,Sedan,4.0,4.0,Biały,Używane,59 900        PLN
BMW,Seria 5,2011,234 726 km,1 995 cm3,Diesel,184 KM,Automatyczna,Sedan,5.0,5.0,Czarny,Używane,57 900        PLN
BMW,Seria 5,2017,66 000 km,1 995 cm3,Diesel,190 KM,Automatyczna,Sedan,5.0,5.0,Biały,Używane,154 900        PLN
BMW,Seria 3,2011,240 000 km,1 995 cm3,Diesel,184 KM,Manualna,Sedan,4.0,5.0,Niebieski,Używane,34 700        PLN
BMW,Seria 3,2010,192 000 km,1 995 cm3,Benzyna,143 KM,Manualna,Kombi,5.0,5.0,Inny kolor,Używane,28 000        PLN
BMW,X6,2016,133 000 km,2 993 cm3,Diesel,313 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,190 000        PLN
BMW,M3,2022,4 500 km,2 993 cm3,Benzyna,510 KM,Automatyczna,Sedan,4.0,5.0,Biały,Używane,215 000        PLN
BMW,X6,2017,160 000 km,2 993 cm3,Diesel,258 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,197 000        PLN
BMW,X6,2015,123 000 km,2 993 cm3,Diesel,313 KM,Automatyczna,SUV,5.0,5.0,Biały,Używane,179 900        PLN
